Date,VIX,Log Total Assets,Log Currency in Circulation ($ Bil),Effective Federal Funds Rate (%),Loss Function
12/31/2008,20.01840909,0.8936683199999997,0.054390260999999995,-3.0958064520000006,-10.022069898000002
1/31/2009,4.093119040000001,0.7828562200000011,0.07036019899999957,-2.4780645170000004,-13.821898624
2/28/2009,5.8137894800000005,0.7414870800000006,0.08219922799999946,-0.4803078819999995,-18.057804006
3/31/2009,5.751181820000001,0.7772497899999973,0.085328026,0.216774193,-21.275150569999997
4/30/2009,7.87135498,0.8515018600000008,0.09642566099999872,0.8433333339999995,-24.366286792
5/31/2009,8.669060609999999,0.851420169999999,0.09196314499999936,1.4741935480000008,-26.825731254
6/30/2009,-0.13287877999999864,0.7997880200000012,0.08365085800000127,1.4583333329999997,-27.22134988
7/31/2009,-5.208484860000002,0.76311894,0.07299593900000012,1.394838711,-26.267556729
8/31/2009,8.971801239999998,0.7649501399999998,0.06937668400000074,1.1896774199999998,-24.814573685
9/30/2009,-13.469624060000005,0.6043780899999991,0.06374909400000028,1.461333333,-26.930880207999994
10/31/2009,-78.98685769999999,-0.44737497000000026,0.03240433599999992,2.934838709,-24.266896006
11/30/2009,-75.96651379,-0.8681364700000014,0.008272684000000474,3.830333332999999,-19.155087950000002
12/31/2009,-61.82127272999999,-0.9215997799999993,-0.01631235199999992,4.052258065,-12.617388207000001
1/31/2010,-42.90665163,-0.7172131299999993,-0.04204660899999979,3.7419354850000004,-3.4231027780000023
2/28/2010,-43.14505264,-0.5715336699999991,-0.05709233199999986,2.6628325119999996,4.918903667000002
3/31/2010,-44.72001780000001,-0.6553757799999982,-0.06334916900000032,2.413548388,11.201567812999997
4/30/2010,-37.140606059999996,-0.7812733200000004,-0.06986927899999884,2.176,16.332575587000004
5/31/2010,-13.723166670000001,-0.7808332399999998,-0.06733858299999973,1.8241935479999998,27.664214698000002
6/30/2010,-6.254069270000002,-0.7039391400000028,-0.06147969600000014,1.765000001,31.907256372
7/31/2010,-2.4379437100000025,-0.6599913100000006,-0.05362397700000088,1.88064516,31.657568670999993
8/31/2010,-5.232662339999997,-0.6790148300000016,-0.054210881000001265,1.86516129,31.407107482999997
9/30/2010,2.961904760000003,-0.6617403899999985,-0.04937884699999984,1.7129999999999999,35.38392339699999
10/31/2010,33.046179169999995,-0.17089917999999926,-0.027019664,0.92451613,36.76540174
11/30/2010,35.18666166,0.04653878000000056,-0.005048430000000437,0.34400000000000003,27.778846326
12/31/2010,27.446363639999994,0.07684874999999813,0.006338504000000356,0.10225806400000001,29.483636490000002
1/31/2011,20.712184219999997,-0.024321040000002014,0.02193708599999944,0.10258064500000003,25.058028510000003
2/28/2011,17.92052632,-0.08766289000000249,0.026278768999999258,0.126071429,22.115314199999997
3/31/2011,29.984150210000003,-0.028660500000000866,0.03586601000000034,-0.00967742000000002,20.48056672
4/30/2011,19.4592381,0.04551044000000104,0.042047389999999574,-0.14833333299999998,17.414190749999992
5/31/2011,-14.969571429999998,0.07191188999999909,0.04640715800000006,-0.12999999899999998,7.2108620399999985
6/30/2011,-11.539090909999999,0.06332653000000121,0.047129627999999535,-0.05500000099999999,0.642617180000002
7/31/2011,-5.740248929999996,0.06474415999999827,0.04798537700000072,-0.13838709600000001,1.6718978400000069
8/31/2011,10.87445511,0.08133816000000138,0.04988652200000132,-0.122580645,2.97315592
9/30/2011,16.42142857,0.13497449999999844,0.04674082399999957,-0.15866666699999998,1.1961532300000002
10/31/2011,16.334653689999996,0.15537688000000038,0.03365626299999924,-0.19387096900000003,0.3316139000000007
11/30/2011,15.539476180000001,0.13579218999999831,0.027548160000000266,-0.18866666599999998,12.433635029999998
12/31/2011,11.148073600000004,0.11403683000000164,0.02724160100000006,-0.17677419299999997,2.663208919999999
1/31/2012,6.2401578900000025,0.09665642000000219,0.027955233000000135,-0.14483871000000004,1.3299695000000007
2/29/2012,6.1005,0.05864542000000306,0.027561143000000676,-0.083349754,-0.9818231699999984
3/31/2012,-7.51229249,-0.007654860000000596,0.01966867999999966,0.01387096900000001,-1.263163800000001
4/30/2012,2.7592857100000003,-0.06701085000000084,0.009494132999999572,0.141666666,0.14189579000000663
5/31/2012,19.108461039999998,-0.12420794999999885,0.0010193919999998968,0.168709677,1.2903437199999992
6/30/2012,12.74095238,-0.17918249999999958,-0.0038865389999998,0.154333334,5.334462049999999
7/31/2012,4.6726190500000016,-0.21181912999999675,-0.007364424999999564,0.197096774,3.0091963399999955
8/31/2012,-29.622786550000004,-0.22048471999999997,-0.010801854000001221,0.13,2.5195899100000005
9/30/2012,-35.25764411,-0.2302942899999998,-0.006889199999999818,0.17099999999999999,4.7669122400000035
10/31/2012,-29.008571429999993,-0.22402566000000235,0.0033304400000009338,0.20838709800000002,1.7505261900000022
11/30/2012,-27.08619047,-0.1867661899999984,0.0018484829999998453,0.193,-5.769906019999997
12/31/2012,-15.181192650000003,-0.18591389000000014,-0.0038458930000002667,0.204516129,-3.787444879999997
1/31/2013,-9.635261900000003,-0.15847966000000113,-0.007561155999999514,0.147096774,-5.968092130000002
2/28/2013,-5.338368420000002,-0.1112019100000019,-0.01491908399999975,0.09419950799999999,-2.5110634199999993
3/31/2013,1.4204327999999986,-0.016586149999998412,-0.02039980099999994,0.02870967599999999,-2.845060989999997
4/30/2013,-5.4347272700000016,0.05841825999999983,-0.017082085999999386,-0.035666666000000014,-4.389069580000003
5/31/2013,-11.59857143,0.1229428299999995,-0.010987726999998948,-0.10870967800000002,-2.4637284400000006
6/30/2013,-5.83722294,0.1713552699999994,-0.009147524000000296,-0.13766666699999996,-3.3480490399999994
7/31/2013,-1.922716450000003,0.21691797999999807,-0.0068660880000006586,-0.14935483899999996,-0.8153675299999961
8/31/2013,17.859999990000006,0.2562782600000002,-0.0054360319999995355,-0.08580645200000002,-1.5673894399999995
9/30/2013,20.65252632,0.28449873000000103,-0.01244678499999985,-0.12466666600000001,-6.39059061
10/31/2013,15.684492749999997,0.30617132000000247,-0.017887419000000904,-0.159032259,-4.665640810000001
11/30/2013,11.462095239999996,0.2992771800000007,-0.024515786999999456,-0.15600000100000003,-2.2914197970000014
12/31/2013,4.551000000000002,0.3157492699999995,-0.01959348900000002,-0.17225806500000002,2.955855192999998
1/31/2014,7.458476180000002,0.29739930000000037,-0.02127285400000023,-0.131612903,6.872666203999998
2/28/2014,5.745236840000002,0.25180972999999973,-0.014464216000000363,-0.11977832599999998,1.6937664129999987
3/31/2014,4.940939400000001,0.18753555999999882,0.0018398460000002004,-0.08225806399999999,-0.09500620800000092
4/30/2014,4.086549780000002,0.13973921999999916,0.006056506000000184,-0.060333333999999975,4.017896546000001
5/31/2014,6.489783560000001,0.09187585000000098,0.002800257999998834,0.02483871,2.1412677980000003
6/30/2014,-1.8706190499999984,0.0518529600000015,0.0020294410000003538,0.06999999999999999,2.8602334429999985
7/31/2014,1.909653689999999,0.004758880000000687,-0.0005759269999998651,0.06225806499999999,-0.3281108020000021
8/31/2014,0.7614699799999993,-0.05088409000000027,-0.0003033519999995349,0.05451612900000001,-0.5915956930000004
9/30/2014,-0.6325964899999992,-0.08709481000000174,-0.000903645000000175,0.072666666,2.6445537239999988
10/31/2014,3.5192339500000003,-0.1339602700000011,-0.0028268299999991697,0.073225807,3.4130978369999987
11/30/2014,4.267062650000003,-0.16934461000000134,0.009462772999999203,0.08400000100000002,-0.06369981499999966
12/31/2014,5.25201083,-0.1999948300000014,0.013766989999999701,0.11677419400000001,-3.3339705840000002
1/31/2015,4.142833339999999,-0.2117824300000013,0.019579091999999854,0.11419354899999999,-5.527589249999998
2/28/2015,-0.9631578900000015,-0.21418354999999956,0.019729043999999973,0.12285714399999997,-1.369071945
3/31/2015,-1.82910607,-0.2149500799999995,-0.0003940550000001153,0.100322581,0.05553748400000025
4/30/2015,-0.9341558500000016,-0.22070671999999902,-0.006628895000000412,0.08900000099999998,-5.8288215160000005
5/31/2015,1.8816601599999991,-0.21739788000000182,-0.006775532999999889,0.058064516,-4.960790246999999
6/30/2015,8.528188309999997,-0.2064087400000023,-0.007045824000000422,0.031333333000000005,-5.725679843999998
7/31/2015,3.7340909000000018,-0.19656344000000203,-0.007130249000000255,0.04096774199999999,-3.4349916439999992
8/31/2015,6.654285720000001,-0.18102202000000034,-0.005598065000000929,0.044838710000000004,-3.2248764869999995
9/30/2015,12.135809519999999,-0.17255039999999866,0.0019843799999996747,0.03933333400000001,-4.631486885999999
10/31/2015,-3.9200197600000024,-0.15646792000000076,0.00824478199999934,0.03258064499999999,-6.044767132999999
11/30/2015,2.3076842199999987,-0.1415754800000002,-0.0011297159999994477,0.018000000000000002,-3.5415562519999995
12/31/2015,-0.36670996000000144,-0.12151110999999837,-0.01097944999999978,0.08064516099999999,-3.4837361639999997
1/31/2016,-0.28015287999999927,-0.10717059999999812,-0.018419304000000025,0.184838709,-1.443050665
2/29/2016,6.1785789399999995,-0.0862747199999987,-0.022748492999999925,0.220172413,-3.505805273
3/31/2016,1.060303039999999,-0.06716429999999995,-0.012413147999999374,0.21451612900000003,-4.103232818
4/30/2016,1.5090476299999995,-0.04713910999999982,-0.007884556000000487,0.20633333199999998,-1.630507018
5/31/2016,0.6510952400000001,-0.037239829999998975,-0.005737475000000103,0.20580645200000003,-0.0937971950000005
6/30/2016,0.6368831200000038,-0.030950899999998782,-0.0009063499999992786,0.215333334,-1.1632514930000004
7/31/2016,-3.2496818199999993,-0.02444992999999762,0.0022811780000004944,0.22193548300000004,-1.5263894020000004
8/31/2016,-12.964720500000002,-0.019072150000001287,-0.002874270999998707,0.208709678,-1.7962881680000002
9/30/2016,-21.068095239999998,-0.014889759999999086,-0.009097693999999379,0.212666666,-1.6237246019999998
10/31/2016,-0.9351571499999967,-0.013710569999998867,-0.013688418999999286,0.238387097,-0.4889795250000003
11/30/2016,-3.7706516300000015,-0.00658707999999919,-0.009777666000000629,0.26333333299999995,-0.18183690799999996
12/31/2016,-7.286255419999998,-0.003489580000000103,-0.006592821999999998,0.18129032300000003,0.15770769499999981
1/31/2017,-16.70778948,-0.004001020000002242,-0.0012711259999997893,0.07870967699999998,-1.643948167
2/28/2017,-17.59926315,-0.0037718400000024133,-0.0005179389999998563,0.01715517199999994,-0.6337097189999998
3/31/2017,-4.987628459999998,-0.002961050000001464,0.0020666319999991245,0.1745161279999999,0.1329016780000003
4/30/2017,-1.9698746899999993,-0.003302910000000381,0.0031523710000005423,0.290000001,0.3408864600000001
5/31/2017,-5.504941549999998,0.0006273800000009544,0.003405871000000893,0.3003225809999999,-1.5669763329999997
6/30/2017,-10.695909090000004,0.0021548000000013445,0.00015960699999961747,0.41366666600000007,-0.253392721
7/31/2017,-1.700227270000001,0.0028786099999997816,-0.0009109280000005882,0.49774193599999994,-0.7192533829999999
8/31/2017,6.604616970000002,0.0031024300000019878,0.003751975999998436,0.501612902,-0.40651793200000014
9/30/2017,6.37609524,0.00254073999999882,0.010365913000000226,0.4966666669999999,0.35035777
10/31/2017,-2.2554762000000004,0.008637260000000424,0.011404973999999513,0.48451612900000013,-0.157414595
11/30/2017,-3.7219047699999983,0.0060823699999996705,0.008088227000000892,0.46133333300000007,-0.959691801
12/31/2017,3.3451926499999995,0.0028216899999993217,0.009930703000000207,0.462258064,-0.8082649749999999
1/31/2018,11.56327569,0.0040391000000017385,0.008816287000000145,0.45806451699999995,-0.15223066700000004
2/28/2018,21.9206842,-0.0036056899999987735,0.014344871000000481,0.47910098600000006,-0.48750364
3/31/2018,11.077248249999998,-0.011451899999999071,0.006148015000000839,0.29612903300000015,-0.8629222550000002
4/30/2018,6.295463660000001,-0.019210859999999386,-0.0003544949999998437,0.2656666660000001,-0.996340239
5/31/2018,7.252857129999997,-0.027488680000001153,-0.000579389000001207,0.25032257999999996,-0.27982258499999996
6/30/2018,10.425367970000002,-0.0347294100000024,0.001089193999999516,0.11733333399999979,-0.6921738369999999
7/31/2018,5.77711905,-0.04077704000000004,0.0005179780000004186,0.00032258100000004397,-0.23966212700000006
8/31/2018,0.9952173999999996,-0.05086484000000091,-0.0009488439999989495,-0.002580644000000021,-0.05044687799999992
9/30/2018,6.2540501299999995,-0.057273190000000085,-0.0051871570000008305,0.04433333400000006,-0.481902226
10/31/2018,13.68650291,-0.0689824699999999,-0.004963380000000406,0.2764516119999998,-0.540983769
11/30/2018,13.54428572,-0.07547231999999937,-0.0007802920000008484,0.29033333399999994,-0.23922768700000002
12/31/2018,16.896538839999998,-0.08211025999999855,-0.005970663999999459,0.2109677419999998,-0.33029100899999997
1/31/2019,9.05611905,-0.08757553000000051,-0.009287040000000246,0.2206451610000001,-0.38297001999999997
2/28/2019,-18.168421040000002,-0.08833877999999906,-0.0164951120000012,0.2217857139999999,-0.33015352
3/31/2019,-11.66455485,-0.08866611999999918,-0.015605765000000993,0.179032258,-0.419319577
4/30/2019,-10.449874690000001,-0.0866656300000006,-0.011849213000000525,-0.0649999990000002,-0.18480581599999998
5/31/2019,-0.6649999899999983,-0.08654145000000035,-0.01613867499999877,-0.10161290299999992,-0.37275441200000003
6/30/2019,-1.0065541199999988,-0.08162640999999837,-0.02095906299999939,-0.2216666669999996,-0.111324765
7/31/2019,-2.7248290099999988,-0.0782699200000021,-0.020329462000000298,-0.2664516130000001,-0.35189013599999996
8/31/2019,5.86083004,-0.06449871999999957,-0.02039202500000048,-0.5467741939999999,-0.41834746500000003
9/30/2019,0.17594735999999855,-0.04028658000000007,-0.020971538999999595,-0.7130000009999997,-0.278922244
10/31/2019,-13.112371530000003,0.019693579999998434,-0.019435899999999506,-1.391935483,-0.12380143999999998
11/30/2019,-15.714119049999999,0.056817539999999056,-0.01831244199999915,-1.685000001,-0.245665079
12/31/2019,-25.88514911,0.09304836999999822,-0.011916181000001025,-1.6958064509999997,-0.085615016
1/31/2020,-14.141428569999999,0.11792643000000069,-0.008377228000000514,-1.8348387099999999,0.18583144599999996
2/29/2020,11.632631570000001,0.13900079999999804,-0.004712941999999387,-1.799396552,0.325115029
3/31/2020,47.79015149999999,0.25670161000000036,0.008820648000001263,-2.651935483,0.06152844100000002
4/30/2020,33.82333333,0.5789693200000006,0.03776885500000038,-3.106000001,-115.795485857
5/31/2020,11.577909089999999,0.6996454800000009,0.059871804999999334,-3.031935484,-85.605967288
6/30/2020,13.125640689999999,0.7343732199999984,0.07296813900000032,-2.8580000000000005,-49.908924207
7/31/2020,13.37625542,0.7239712600000026,0.07879720100000043,-2.8032258069999996,-38.910719477
8/31/2020,-2.52170149,0.7307774000000009,0.0909722360000007,-2.241612904,-19.707733034999997
9/30/2020,9.440145370000002,0.7146705600000001,0.0946055939999999,-2.0413333330000003,-15.638279206
10/31/2020,17.857766790000003,0.6351688300000013,0.09647810700000026,-1.381612903,-8.871492605
11/30/2020,19.33754762,0.5965691900000003,0.0926441519999992,-0.8226666660000002,-7.572778448000001
12/31/2020,19.81391546,0.5677030700000021,0.09329211100000023,-0.7377419360000002,-7.604550658
1/31/2021,16.60047619,0.5458129399999994,0.10074222700000046,-0.6161290320000001,-6.434154993
2/28/2021,-0.8868420999999991,0.5460983300000013,0.10613124200000001,-0.69049261,-5.655583672
3/31/2021,-79.14535477999999,0.35153212999999894,0.08674469199999901,1.170322579,-3.656799491
4/30/2021,-52.54238094,-0.2601060100000012,0.04337140500000025,2.394666667,228.57152287000002
5/31/2021,-25.311681819999997,-0.4604209500000014,0.008423634999999763,2.3490322580000003,170.165522865
6/30/2021,-29.446272720000003,-0.49922471999999907,-0.009767415000000668,2.300333333,98.492688425
7/31/2021,-22.77166668,-0.4415304200000012,-0.024474558000000535,2.315806452,78.485752586
8/31/2021,-9.32722944,-0.44174701000000205,-0.048899555000000205,2.027741937,40.409640589999995
